Station Name,Time/Day,Height,Tendency,Flood Class,Scraped,State
Warrego R at Barngo Crossing,11.23am Thu,0.05,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Warrego R at Bogarella Crossing,11.21am Thu,0.05,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Warrego R at Caroline Crossing,12.25pm Thu,0.00,falling,,2022-10-13 15:21:38.985233+11:00,QLD
Warrego R at Augathella,1.00pm Thu,0.92,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Nive R at Old Tambo Rd,11.27am Thu,0.05,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Nive R at Biddenham,12.43pm Thu,0.65,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Warrego R at The 27 Mile Garden,11.46am Thu,0.56,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Middle Ck at Wellwater Rd,11.18am Thu,0.00,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Bradleys Gully at Raceview,2.01pm Thu,0.35,falling,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Lower Bradleys Gully,1.10pm Thu,0.00,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Warrego R at Charleville,12.27pm Thu,1.22,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Langlo River at Warilda,12.04pm Thu,0.65,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Langlo R at Bonella,11.20am Thu,0.10,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Ward R at Oakwood,11.56am Thu,0.00,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Ward R at Ward R Xing,12.00pm Thu,0.00,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Ward R at Binnowee,1.00pm Thu,1.28,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Scrubby Ck at First Ave Marsden,1.02pm Thu,6.40,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Scrubby Ck @ Kurrajong Dr,12.00pm Thu,5.55,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Slacks Ck at Loganlea Rd,2.06pm Thu,0.60,rising,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Three Moon Ck at Monto,12.00pm Thu,0.18,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Splinter Ck at Dakiel,1.00pm Thu,0.98,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Splinter Ck at Stewarts Br,12.02pm Thu,0.25,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Burnett R at Yarrol,1.00pm Thu,1.27,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Eastern Ck at Lands End,1.00pm Thu,1.79,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Burnett R at John Goleby Weir,1.00pm Thu,0.02,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Burnett R at Ceratodus,1.00pm Thu,1.89,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Nogo R at Wuruma Dam HW,1.00pm Thu,-2.00,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Nogo R at Wuruma Dam TW,1.00pm Thu,0.29,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Burnett R at Eidsvold,12.31pm Thu,0.86,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Burnett R at Marriages,1.00pm Thu,0.89,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
St John Creek at Coonambula,11.10am Thu,0.30,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Auburn R at Dykehead,2.07pm Thu,1.10,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Cadarga Ck at Brovinia,12.35pm Thu,0.80,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Auburn R at Flagstone Br,11.51am Thu,0.44,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Boyne R at Carters,1.00pm Thu,0.51,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Stuart R at Weens Br,1.00pm Thu,1.56,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Stuart R at Proston,1.00pm Thu,1.68,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Boyne R at Boondooma Dam,1.00pm Thu,0.05,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Boyne R at Cooranga,11.15am Thu,1.90,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Boyne R at Derra,12.00pm Thu,1.11,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Three Moon Ck at Abercorn,1.00pm Thu,1.45,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Monal Ck at Upper Monal,1.22pm Thu,0.34,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Logan R at Parklands,2.07pm Thu,0.94,falling,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Mary R at Owanyilla,1.11pm Thu,2.00,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Mary R at The Barrage,1.00pm Thu,3.17,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Tinana Ck at Tagigan Rd,1.00pm Thu,0.95,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Tinana Ck at Bauple East,12.00pm Thu,0.73,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Tinana Ck at Magnolia,12.58pm Thu,1.05,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Tinana Ck at Teddington Weir,12.00pm Thu,8.85^,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Tinana Ck at Bidwell,9.28am Thu,2.15,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Tinana Ck at Tinana Barrage,1.00pm Thu,2.66,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Mary R at Portside,2.08pm Thu,2.75,falling,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Mary R at Churchill St,2.06pm Thu,2.09,falling,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Bunya Ck at Booral Rd,12.46pm Thu,-0.10,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Black Swamp Ck at Maryborough Rd,2.09pm Thu,-2.45,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Burrum R at Lenthalls Dam,2.06pm Thu,25.69,falling,,2022-10-13 15:21:38.985233+11:00,QLD
Torbanlea,1.32pm Thu,-0.70,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Burrum R at Howard,12.42pm Thu,4.86,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Burrum R at Walls Camp,2.09pm Thu,0.34,rising,,2022-10-13 15:21:38.985233+11:00,QLD
Cherwell R at Railway Br,12.18pm Thu,1.62,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Cherwell R at Pacific Haven,2.09pm Thu,0.68,falling,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Isis R at Bruce Hwy,1.00pm Thu,0.61,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Gregory R at Childers Rd,1.00pm Thu,1.37,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Gregory R at Leesons,1.00pm Thu,1.69,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Elliott R at Dr Mays Crossing,1.00pm Thu,0.87,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Urangan Boat Harbour Tide,1.42pm Thu,2.30,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Three Moon Ck at Cania Dam HW,12.11pm Thu,-10.16,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Three Moon Ck at Cania Dam TW,1.00pm Thu,0.01,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Burnett R at Jones Weir TW,1.00pm Thu,0.65,falling,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Reid Ck,1.00pm Thu,0.83,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Reid Ck at Dalgangal Rd,11.26am Thu,0.40,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Germanbulyan Ck at Bungadoo,2.03pm Thu,0.00,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Cherry Ck at Givelda (LenihansRd),12.30pm Thu,0.00,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Pine Ck at Pine Ck Rd,12.36pm Thu,0.00,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Burnett R at Woongarra PS,1.00pm Thu,3.70,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Burnett R at Bundaberg,2.06pm Thu,0.57,falling,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Saltwater Ck at Barolin St,1.05pm Thu,0.00,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Bundaberg Ck at Ford St,1.52pm Thu,4.51,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Burnett R at Port Bundaberg Tide,1.31pm Thu,1.83,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Burnett Hds Jetty Tide,1.40pm Thu,1.73,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Kolan R at Molangul Xing,1.00pm Thu,-0.15,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Kolan R at Springfield,1.00pm Thu,1.37,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Kolan R at Fred Haigh Dam HW,1.00pm Thu,0.00,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Gin Gin Ck at Duckpond Rd,12.52pm Thu,0.20,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Gin Gin Ck u/s Gin Gin,1.00pm Thu,0.56,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Kolan R at Bucca Weir,11.51am Thu,16.16,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Hermans Gully at Bucca Rd,12.47pm Thu,0.00,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Stony Ck at Bucca Rd,12.25pm Thu,0.20,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Kolan R at Gooburrum Pump Stn,11.16am Thu,2.35,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Moreton Bay at Couran Point,2.03pm Thu,0.52,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Tingalpa Ck at L Harrison Dam,12.00pm Thu,15.10^,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Logan R at Riedel Rd Carbrook,2.08pm Thu,0.85,falling,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Burnett R at Ned Churchward WeirTW,12.00pm Thu,1.58,falling,,2022-10-13 15:21:38.985233+11:00,QLD
Burnett R at Ned Churchward WeirHW,3.34am Thu,19.04,falling,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Barambah Ck at Stonelands,1.00pm Thu,1.69,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Burnett R at Wharton Weir,1.00pm Thu,92.87,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Burnett R at Gayndah Flume,1.00pm Thu,0.17,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Barker Ck at Glenmore,1.00pm Thu,1.34,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Barker Ck at Bjelke-Petersen Dam,1.00pm Thu,0.10,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Barambah Ck at West Barambah,1.00pm Thu,1.48,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Barambah Ck at Litzows,1.00pm Thu,1.36,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Barambah Ck at Joe Sippel Weir HW,1.00pm Thu,0.09,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Barambah Ck at Joe Sippel Weir TW,1.00pm Thu,1.48,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Barambah Ck at Cherbourg,1.00pm Thu,0.00,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Barambah Ck at Ficks Crossing,1.00pm Thu,1.67,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Barambah Ck at Silverleaf Weir HW,1.00pm Thu,0.35,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Boonara Ck at Ettiewyn,1.00pm Thu,1.55,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
St Agnes Ck at Walla Rd,12.20pm Thu,0.50,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Barambah Ck at Ban Ban,1.00pm Thu,1.24,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Burnett R at Mt Lawless,1.00pm Thu,1.19,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Burnett R at Paradise Dam HW,1.00pm Thu,-0.31,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Burnett R at Fig Tree,1.00pm Thu,1.42,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Degilbo Ck at Coringa,1.26pm Thu,1.23,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Perry R at Perry River Br,1.19pm Thu,0.00,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Burnett R at Walla,1.00pm Thu,2.85,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Burnett R at Walla-B,11.58am Thu,3.51,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Barwon R at Boorooma,3.00pm Thu,13.15,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Millbrook Reservoir (SAW),2.35pm Thu,24.02,steady,,2022-10-13 15:21:38.985233+11:00,SA
Pine Tree RT (Lake HWY) (H),2.45pm Thu,2.08,steady,,2022-10-13 15:21:38.985233+11:00,TAS
Hamilton River at Worsley,11.10am Thu,0.06,steady,,2022-10-13 15:21:38.985233+11:00,WA
Collie River East at James Crossing,12.00pm Thu,0.15,steady,below minor,2022-10-13 15:21:38.985233+11:00,WA
Bingham River at Palmer,12.00pm Thu,-0.00,steady,,2022-10-13 15:21:38.985233+11:00,WA
Collie River East at Coolangatta,12.00pm Thu,0.22,steady,below minor,2022-10-13 15:21:38.985233+11:00,WA
Collie River at Collie,12.00pm Thu,0.87,steady,below minor,2022-10-13 15:21:38.985233+11:00,WA
Collie River South at Collie,12.00pm Thu,0.26,steady,below minor,2022-10-13 15:21:38.985233+11:00,WA
Collie River at Mungalup Tower,12.00pm Thu,0.42,steady,below minor,2022-10-13 15:21:38.985233+11:00,WA
Collie River at Rose Road,12.00pm Thu,0.21,steady,below minor,2022-10-13 15:21:38.985233+11:00,WA
Harvey River at Dingo Road,11.10am Thu,0.43,steady,below minor,2022-10-13 15:21:38.985233+11:00,WA
Brunswick River at Sandalwood,11.10am Thu,0.21,steady,,2022-10-13 15:21:38.985233+11:00,WA
Wellesley River at Juegenup,11.10am Thu,0.62,steady,,2022-10-13 15:21:38.985233+11:00,WA
Thomson River at Woodperry,12.00pm Thu,0.19,steady,,2022-10-13 15:21:38.985233+11:00,WA
Macquarie R at Miltara,3.00pm Thu,2.60,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Macquarie R at Pilligawarrina,3.00pm Thu,3.67,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Macquarie R at Oxley,3.00pm Thu,3.71,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Harvey River at Old Bunbury Rd,12.00pm Thu,0.14,steady,,2022-10-13 15:21:38.985233+11:00,WA
Meredith Drain at Johnston Rd,11.55am Thu,0.22,steady,below minor,2022-10-13 15:21:38.985233+11:00,WA
Macquarie R D/S Marebone,3.00pm Thu,5.05,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Serpentine Drain at Dog Hill,12.00pm Thu,0.12,steady,below minor,2022-10-13 15:21:38.985233+11:00,WA
Bokhara R at Goodooga,2.45pm Thu,2.32,steady,below minor,2022-10-13 15:21:38.985233+11:00,NSW
Ballandool R at Ballandool,1.00pm Thu,2.36,steady,below minor,2022-10-13 15:21:38.985233+11:00,NSW
Narran R at New Angledool No 2,3.00pm Thu,2.27,steady,below minor,2022-10-13 15:21:38.985233+11:00,NSW
Narran R at Dirranbandi,1.00pm Thu,2.84,steady,below minor,2022-10-13 15:21:38.985233+11:00,NSW
Big Brook at Oneil Road,12.00pm Thu,0.11,steady,,2022-10-13 15:21:38.985233+11:00,WA
Punrack Drain at Yangedi Swamp,12.00pm Thu,0.18,steady,,2022-10-13 15:21:38.985233+11:00,WA
Murray River at Pinjarra,12.00pm Thu,0.24,steady,below minor,2022-10-13 15:21:38.985233+11:00,WA
Nambeelup Brook at Kielman,12.00pm Thu,0.13,steady,,2022-10-13 15:21:38.985233+11:00,WA
Crossman River at Rivendale,12.00pm Thu,0.12,steady,below minor,2022-10-13 15:21:38.985233+11:00,WA
Hotham River at Marradong Road Br,12.00pm Thu,0.47,steady,below minor,2022-10-13 15:21:38.985233+11:00,WA
Williams River at Saddleback Rd Br,12.00pm Thu,0.47,steady,below minor,2022-10-13 15:21:38.985233+11:00,WA
Murray River at Baden Powell Spout,12.00pm Thu,0.85,steady,below minor,2022-10-13 15:21:38.985233+11:00,WA
Marrinup Brook at Brookdale Siding,11.55am Thu,0.12,steady,below minor,2022-10-13 15:21:38.985233+11:00,WA
Gum Cowal Ck at Bifurcation,3.00pm Thu,2.21,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Marebone Ck at Marebone Break,3.00pm Thu,2.97,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Birrie R at Goodooga,3.00pm Thu,2.14,steady,below minor,2022-10-13 15:21:38.985233+11:00,NSW
Oakover River at Ripon Hills Road,12.00pm Thu,-0.66,steady,below minor,2022-10-13 15:21:38.985233+11:00,WA
Preston River at Lowden Road Br,12.00pm Thu,0.44,steady,,2022-10-13 15:21:38.985233+11:00,WA
Preston River at Boyanup Bridge,12.00pm Thu,0.30,steady,below minor,2022-10-13 15:21:38.985233+11:00,WA
Ferguson River at Dowdells Road Br,12.00pm Thu,0.20,steady,,2022-10-13 15:21:38.985233+11:00,WA
Ferguson River at South Western Hwy,12.00pm Thu,0.16,steady,below minor,2022-10-13 15:21:38.985233+11:00,WA
Capel River at Yates Bridge,12.00pm Thu,0.20,steady,,2022-10-13 15:21:38.985233+11:00,WA
Capel River at Railway Bridge,12.00pm Thu,0.27,steady,,2022-10-13 15:21:38.985233+11:00,WA
Nullagine River at Nullagine,12.00pm Thu,-0.73,steady,below minor,2022-10-13 15:21:38.985233+11:00,WA
Bell R at Molong,3.00pm Thu,1.17,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Nullagine River at Tumbinna Pool,12.00pm Thu,-0.41,steady,below minor,2022-10-13 15:21:38.985233+11:00,WA
Coongan River at Marble Bar,12.00pm Thu,-0.51,steady,below minor,2022-10-13 15:21:38.985233+11:00,WA
Coongan River at Marble Bar Rd,12.00pm Thu,0.50,steady,below minor,2022-10-13 15:21:38.985233+11:00,WA
Shaw River at North Pole Mine,12.00pm Thu,-0.92,steady,below minor,2022-10-13 15:21:38.985233+11:00,WA
Shaw River at Marble Bar Rd,12.00pm Thu,-0.12,steady,below minor,2022-10-13 15:21:38.985233+11:00,WA
De Grey River at Coolenar Pool,12.00pm Thu,-0.75,steady,below minor,2022-10-13 15:21:38.985233+11:00,WA
Molong Ck D/S Borenore Ck,3.00pm Thu,0.64,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Bell R at Neurea,2.00pm Thu,1.40,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Gunningbar Ck at Gunningbar Reg D/S,2.46pm Thu,6.35,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Talbragar R at Dunedoo,3.00pm Thu,2.10,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Macquarie R at Warren Town,3.00pm Thu,9.76,steady,major,2022-10-13 15:21:38.985233+11:00,NSW
Macquarie R D/S Warren Weir,3.00pm Thu,5.47,steady,major,2022-10-13 15:21:38.985233+11:00,NSW
Macquarie R at Narromine,1.00pm Thu,8.44,falling,minor,2022-10-13 15:21:38.985233+11:00,NSW
Macquarie R at Gin Gin Weir,3.00pm Thu,11.78,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Macquarie R at Baroona,1.00pm Thu,7.55,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Coolbaggie Ck at Rawsonville,3.00pm Thu,0.58,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Talbragar R at Gulambula Bridge,3.00pm Thu,1.28,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Bell R at Gowan Green,3.00pm Thu,0.93,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Talbragar R at Elong Elong,3.00pm Thu,1.57,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Macquarie R at Dubbo,3.00pm Thu,4.94,falling,below minor,2022-10-13 15:21:38.985233+11:00,NSW
Macquarie R at Geurie,3.00pm Thu,7.35,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Macquarie R at Wellington Br,3.00pm Thu,5.89,falling,minor,2022-10-13 15:21:38.985233+11:00,NSW
Little R at Obley,12.45pm Thu,1.02,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Bell R at Wellington,3.00pm Thu,2.29,steady,below minor,2022-10-13 15:21:38.985233+11:00,NSW
Bokhara R at Goodwins,3.00pm Thu,2.49,steady,minor,2022-10-13 15:21:38.985233+11:00,NSW
Macquarie R at Carinda,3.00pm Thu,3.68,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Turner River at Pincunah,12.00pm Thu,-0.60,steady,,2022-10-13 15:21:38.985233+11:00,WA
Isdell River at Dales Yard,12.00pm Thu,0.21,steady,,2022-10-13 15:21:38.985233+11:00,WA
Fitzroy River at Noonkanbah,12.00pm Thu,0.54,steady,below minor,2022-10-13 15:21:38.985233+11:00,WA
Fitzroy River at Fitzroy Barrage,12.00pm Thu,0.31,steady,below minor,2022-10-13 15:21:38.985233+11:00,WA
Mount Wynne Creek at Ellendale,12.00pm Thu,-0.47,steady,,2022-10-13 15:21:38.985233+11:00,WA
Fitzroy River at Looma,12.00pm Thu,1.38,steady,below minor,2022-10-13 15:21:38.985233+11:00,WA
Fitzroy River at Willare,12.00pm Thu,1.03,falling,below minor,2022-10-13 15:21:38.985233+11:00,WA
Lennard River at Mount Joseph,12.00pm Thu,-0.09,steady,,2022-10-13 15:21:38.985233+11:00,WA
Culgoa R at Weilmoringle,3.00pm Thu,5.73,steady,minor,2022-10-13 15:21:38.985233+11:00,NSW
Fitzroy River at Fitzroy Crossing,12.00pm Thu,0.31,rising,below minor,2022-10-13 15:21:38.985233+11:00,WA
Culgoa R at Brenda,3.00pm Thu,4.00,steady,below minor,2022-10-13 15:21:38.985233+11:00,NSW
Lachlan R at Corrong,3.00pm Thu,2.82,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Lachlan R at Booligal Weir,1.00pm Thu,3.04,steady,minor,2022-10-13 15:21:38.985233+11:00,NSW
Merrimajeel Ck u/s Blockbank,3.00pm Thu,1.40,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Lachlan R at Whealbah,3.00pm Thu,7.13,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Lachlan R at Hillston Weir,3.00pm Thu,2.93,steady,moderate,2022-10-13 15:21:38.985233+11:00,NSW
Christmas Creek at Homestead,12.00pm Thu,-0.18,steady,below minor,2022-10-13 15:21:38.985233+11:00,WA
Margaret River at Mount Krauss,12.00pm Thu,0.24,steady,below minor,2022-10-13 15:21:38.985233+11:00,WA
Willandra Ck at Road Bridge,3.00pm Thu,4.70,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Dunham River at Dunham Gorge,12.00pm Thu,-0.24,steady,below minor,2022-10-13 15:21:38.985233+11:00,WA
Culgoa R at Kenebree,3.15pm Thu,5.81,steady,moderate,2022-10-13 15:21:38.985233+11:00,NSW
Culgoa R at Mundiwa,3.00pm Thu,5.41,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Ord River at Bedford Downs,12.00pm Thu,-0.19,steady,below minor,2022-10-13 15:21:38.985233+11:00,WA
Ord River at Old Ord Homestead,12.00pm Thu,0.07,steady,below minor,2022-10-13 15:21:38.985233+11:00,WA
Negri River at Mistake Ck Homestead,12.00pm Thu,0.45,steady,below minor,2022-10-13 15:21:38.985233+11:00,WA
Wilson River at Odonnell Range,12.00pm Thu,-0.87,steady,below minor,2022-10-13 15:21:38.985233+11:00,WA
Dunham River at Flying Fox Hole,12.00pm Thu,-1.23,steady,below minor,2022-10-13 15:21:38.985233+11:00,WA
Leopold River at Mount Winifred,12.00pm Thu,0.22,steady,below minor,2022-10-13 15:21:38.985233+11:00,WA
Ord River at Tarrara Bar,12.00pm Thu,1.07,steady,below minor,2022-10-13 15:21:38.985233+11:00,WA
King River at Cockburn North,12.00pm Thu,-0.28,steady,below minor,2022-10-13 15:21:38.985233+11:00,WA
Hann River at Phillips Range,12.00pm Thu,0.01,steady,below minor,2022-10-13 15:21:38.985233+11:00,WA
Fitzroy River at Dimond Gorge,12.00pm Thu,0.34,steady,below minor,2022-10-13 15:21:38.985233+11:00,WA
Margaret River at Me No Savvy,12.00pm Thu,0.02,steady,below minor,2022-10-13 15:21:38.985233+11:00,WA
Margaret River at Margaret Gorge,12.00pm Thu,0.67,steady,below minor,2022-10-13 15:21:38.985233+11:00,WA
Lachlan R at Willandra Weir,3.00pm Thu,3.36,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Lachlan R at Lake Cargelligo,3.00pm Thu,2.26,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Marthaguy Ck at Carinda,3.00pm Thu,4.44,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Bogan R at Gongolgon,3.00pm Thu,1.12,steady,moderate,2022-10-13 15:21:38.985233+11:00,NSW
Flyers Ck at Beneree,3.00pm Thu,0.31,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Boorowa R at Prossers Crossing,2.00pm Thu,1.61,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Lachlan R d/s Wyangala Dam,2.30pm Thu,3.79,falling,,2022-10-13 15:21:38.985233+11:00,NSW
Wyangala Dam,2.45pm Thu,377.98,falling,,2022-10-13 15:21:38.985233+11:00,NSW
Abercrombie R at Hadley No2,12.30pm Thu,1.28,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Lachlan R at Narrawa,1.00pm Thu,1.24,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Bogan R at Monkey Br,3.00pm Thu,5.77,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Belubula R at The Needles,3.00pm Thu,0.93,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Duck Ck at Napali,3.00pm Thu,3.05,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Bogan R at Nyngan,3.00pm Thu,3.76,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Bogan R at Neurie Plains,3.00pm Thu,2.21,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Bogan R at Mudall,10.36am Thu,3.58,rising,moderate,2022-10-13 15:21:38.985233+11:00,NSW
Bogan R at Dandaloo,3.00pm Thu,5.82,steady,moderate,2022-10-13 15:21:38.985233+11:00,NSW
Bogan R at Peak Hill,3.00pm Thu,1.24,steady,below minor,2022-10-13 15:21:38.985233+11:00,NSW
